language,original_distinct_words,original_total_frequency,word_count,morph_count,word_total_frequency,morph_total_frequency,word_ttr,morph_ttr,word_hapax_count,morph_hapax_count,word_hapax_ratio,morph_hapax_ratio,word_freq_hapax_count,morph_freq_hapax_count,word_freq_hapax_ratio,morph_freq_hapax_ratio,word_avg_length,morph_avg_length,word_avg_length_weighted,morph_avg_length_weighted,word_frequency_entropy,morph_frequency_entropy,word_frequency_perplexity,morph_frequency_perplexity,avg_root_count,avg_prefix_count,avg_suffix_count,avg_interfix_count,avg_root_count_weighted,avg_prefix_count_weighted,avg_suffix_count_weighted,avg_interfix_count_weighted,cutoff_word_pct
Irish,865664.0,23186536.0,105326,41552,22027211,50652270,0.004781631228756105,0.0008203383579847458,105326,26433,1.0,0.636142664613015,0,0,0.0,0.0,8.216072005013007,5.813005390835579,4.570508041167808,1.987582096518083,10.56095970217298,7.114500936662465,1510.6562553217423,138.57286180879274,1.000788029546361,0.005876991436112641,2.959725044148643,0.0,1.0036728662561956,0.00697201293436559,1.2888919527760458,0.0,12.167076371432795
Galician,469769.0,23618292.0,54695,21889,22437394,54947440,0.0024376716832623254,0.00039836250788025796,54695,13362,1.0,0.6104436018091278,0,0,0.0,0.0,7.952756193436329,5.4510027867878845,4.931464010481788,2.0137280462929663,10.862037644595004,6.8499417347028455,1861.2261472826171,115.3554003277184,1.00053021299936,0.004314836822378645,2.7318219215650426,0.0,1.0003668875271343,0.002251553812354501,1.4463057073383834,0.0,11.642956431778172
Gilaki,574469.0,20912146.0,47630,16777,19866539,44248288,0.0023974986282210503,0.0003791559122016201,47630,10283,1.0,0.6129224533587649,0,0,0.0,0.0,5.388158723493596,4.112296596530965,3.5497836336767064,1.5937772552917753,11.024067078728239,6.811173979184256,2082.451353124951,112.29687565874016,1.0004618937644343,0.007222338862061726,1.8831828679403737,0.0,1.0003842642143153,0.004065277802036882,1.2228275896470946,0.0,8.291134943748052
Manx,28452.0,462114.0,12513,8750,439010,950051,0.028502767590715475,0.009210031882498939,12513,6469,1.0,0.7393142857142857,0,0,0.0,0.0,7.748661392152162,5.162514285714286,4.5984191704061415,2.1248880323266857,9.602121904864738,6.956134371773542,777.1891256853328,124.16668879806734,1.000079916886438,0.0010389195236953567,2.3678574282745943,0.0,1.0000068335573222,0.002715200109336917,1.161372178310289,0.0,43.97933361450865
Goan Konkani,107996.0,1230035.0,57816,23793,1168534,3076356,0.04947737934882511,0.0077341504039194426,57816,14694,1.0,0.6175765981591225,0,0,0.0,0.0,8.332226373322264,5.560458958517211,5.916836822890905,2.247472334151184,12.55754487464975,7.839409890910727,6028.339174190605,229.03271718172581,1.0002075550020755,0.0002940362529403625,2.6912100456621006,0.0,1.0001797123575351,0.0001437698860281344,1.6323538724589957,0.0,53.53531612281937
Gorontalo,11968.0,69770.0,8480,4967,66282,177619,0.1279382034338131,0.027964350660683823,8480,3568,1.0,0.7183410509361787,3626,1706,0.4275943396226415,0.34346688141735454,7.32252358490566,4.436078115562714,5.398856401436287,2.0146887438843817,10.00932206031453,7.00443430917571,1030.638060275723,128.39402973996033,1.0009433962264151,0.0007075471698113207,2.4597877358490567,0.0,1.0001659575752089,0.0001810446275006789,1.679400138800881,0.0,70.85561497326202
Guarani,45654.0,512782.0,27288,13170,487144,1406690,0.05601629087087186,0.009362403941166853,27288,8826,1.0,0.6701594533029612,0,0,0.0,0.0,8.595279976546466,5.180713743356113,5.926775245102064,2.0524728262801326,11.513791920643843,7.516971044175,2924.130373769532,183.16131835960888,1.0002931691586046,0.0009527997654646731,3.121885077689827,0.0,1.0002832837928826,0.0005727259290887294,1.8867706468723826,0.0,59.77132343277698
Swiss German,430082.0,5870752.0,186887,94026,5577216,13197694,0.03350901238180483,0.007124426433890648,186885,67495,0.9999892983460594,0.7178333652394019,0,0,0.0,0.0,9.335395185325892,6.426371429179163,4.853880323085927,2.0512022024453667,11.807518571480918,7.736104250512492,3584.406567419423,213.20600325687732,1.0004387631160743,0.0007223539106100413,3.0891919802663614,0.0,1.00054256460571,0.005592395919397778,1.360245864603415,0.0,43.453806483414795
Gujarati,915241.0,28936657.0,125148,56319,27489825,44604835,0.004552520796331006,0.0012626209692290086,125148,35828,1.0,0.6361618636694544,0,0,0.0,0.0,7.0599370345510915,5.581615440615067,4.765667260522757,2.937066329244352,12.420054037392754,9.956912429520104,5480.356532061918,993.8693681064768,1.001270495733052,0.004962124844184485,1.6388595902451497,0.0,1.001073124328729,0.011682286082214055,0.609838949502225,0.0,13.673775541086991
Hakka Chinese,9916.0,38241.0,8004,6567,36329,83591,0.22031985466156515,0.07856108911246426,8004,5162,1.0,0.7860514694685549,4450,3148,0.5559720139930034,0.4793665296177859,7.997501249375312,5.252474493680523,5.906658592309174,2.5670586546398537,10.66062111565124,8.473466992393638,1618.701347392781,355.4411717872909,1.0,0.0,2.3028485757121437,0.0,1.0,0.0,1.3009716755209337,0.0,80.71803146430013
Haitian Creole,36751.0,886639.0,9968,5745,842311,1585567,0.011834108779298858,0.0036233095164064336,9968,4129,1.0,0.7187119234116623,0,0,0.0,0.0,6.276284109149278,4.374238468233246,3.86618600493167,2.0538589665400453,8.820132661254888,7.019933599966409,451.9854939623155,129.7808401130077,1.0001003210272874,0.0006019261637239165,2.1175762439807384,0.0,1.0000059360497489,0.00020182569146075499,0.9406715571801865,0.0,27.123071481048132
Hausa,67074.0,1941580.0,11154,4981,1844505,4441219,0.006047150861613278,0.0011215389288391317,11154,3188,1.0,0.6400321220638426,0,0,0.0,0.0,6.3867670790747715,4.354547279662718,4.242098557607597,1.761807287593789,9.556637714066914,6.280922914763601,753.0687214175248,77.75819984033372,1.0002689618074234,0.0011655011655011655,2.3007889546351086,0.0,1.000023312487632,0.0024738344433872504,1.4082119593061553,0.0,16.62939440021469
Hawaiian,5200.0,57535.0,2324,1702,54659,116528,0.042518158034358475,0.014605931621584512,2324,1266,1.0,0.7438307873090482,616,426,0.26506024096385544,0.2502937720329025,6.705249569707401,3.896004700352526,3.8057776395470095,1.7851503501304407,7.461280135522106,5.698964949704539,176.22565232362126,51.946871117281084,1.0,0.0004302925989672978,2.2766781411359727,0.0,1.0,3.65904974478128e-05,1.1318721528019173,0.0,44.69230769230769
Serbo-Croatian,1509346.0,60764285.0,181615,45122,57726083,143434461,0.0031461514546206088,0.0003145826998994335,181613,19603,0.9999889876937478,0.4344443951952484,0,0,0.0,0.0,7.982484926905817,5.366140685253313,5.076096051762251,2.0429061465222085,12.402398472913184,7.827388257074896,5413.697168293932,227.13217154492816,1.0004404873993074,0.0024226806961903345,2.8003711106339164,0.0,1.0002579596471148,0.0035057289440546314,1.4809874593431187,0.0,12.03269495529852
Hebrew,3595576.0,313003453.0,164348,54554,297353297,755883458,0.0005527028005342749,7.217250149162545e-05,164348,34305,1.0,0.6288264838508634,0,0,0.0,0.0,5.944994767201305,4.797246764673535,4.492303234828434,1.7672052005667784,13.64971400660251,7.736161570067141,12852.077869095005,213.21447428892856,1.000432010124857,0.04163117287706574,2.251776717696595,0.0,1.00047712267337,0.04999316688255856,1.491568469139927,0.0,4.570839275821176
Fiji Hindi,27883.0,362849.0,11958,7212,344707,654048,0.03469033120882373,0.011026713635696463,11958,5114,1.0,0.709095951192457,0,0,0.0,0.0,6.436193343368457,4.3899057127010535,4.403339647874862,2.320719580214296,9.257350886212231,7.565329654204053,611.984323037307,189.40487504185998,1.0002508780732564,0.0007526342197691922,1.9810168924569327,0.0,1.000049317246241,0.00022627912981169516,0.8973156912972466,0.0,42.886346519384574
Hindi,2535930.0,419901231.0,24158,15886,398906705,566169297,6.056052630150702e-05,2.8058745121249483e-05,24158,12711,1.0,0.8001384867178648,0,0,0.0,0.0,5.826434307475784,4.9864660707541235,3.897260388240403,2.7458982820822233,10.410482076107513,9.237531337918151,1361.0289850796457,603.6344516453534,1.00492590446229,0.008941137511383392,1.0747992383475453,0.0,1.0043133744768717,0.008608423866928986,0.40638073506435546,0.0,0.9526288186188104
Croatian (Croatia),6039449.0,906209352.0,121645,29290,860898935,2367606259,0.00014129997733125318,1.2371144859353068e-05,121645,12746,1.0,0.43516558552406964,0,0,0.0,0.0,8.112581692630194,5.657118470467736,5.2719879866037935,1.9169778867356846,12.212154162170215,7.080344145758261,4744.8743304704185,135.33058759575042,1.0012248756627893,0.010020962637181965,2.9485058983106582,8.22064203214271e-06,1.0007481795758058,0.009977478947630479,1.7394305685835236,9.350691088960402e-07,2.0141738095644155
Upper Sorbian,442456.0,10741015.0,115060,29288,10203967,25729487,0.011276006674658983,0.001138304856214195,115059,13385,0.9999913088823222,0.457013111171811,0,0,0.0,0.0,8.142803754562836,5.336929800600929,5.009291092376132,1.9866171836228215,12.105451555991504,7.544502916470666,4406.604051475843,186.69026846576926,1.0001477477164287,0.00042586106500030416,2.870703366040622,0.0,1.0001519017064637,0.0007814607789303906,1.5211032140735068,0.0,26.004845679570398
Hungarian,14417443.0,1016878436.0,431951,82108,966034555,2619817215,0.0004471382496250354,3.134111781916816e-05,431946,42488,0.999988424612977,0.5174648024553028,0,0,0.0,0.0,9.823834184895972,6.455071369415891,5.908556276229684,2.178728157185577,12.602447561965958,7.930254734120758,6218.916632546408,243.9183919378117,1.0067182768615321,0.017471686931076313,3.4977104149496707,2.315050607006269e-06,1.0042249223683308,0.009759031859890353,1.6979457116831602,2.7431730948796135e-07,2.996030572134046
Armenian,1691052.0,46887166.0,252409,86224,44542813,113518564,0.005666660522764919,0.0007595585863824,252409,45895,1.0,0.5322763963629615,0,0,0.0,0.0,9.150137277196931,6.313996103173131,6.3553736491676,2.493743842637051,12.85578948066464,8.228927126005111,7412.731192726931,300.02254937766355,1.0007685938298556,0.0016956606143204084,2.8142617735500717,0.0,1.0021570483211286,0.0036505552534367327,1.5427197424644017,0.0,14.92615247786585
Igbo,27468.0,360541.0,11100,6583,342514,754169,0.032407434440636006,0.008728812772733963,11100,4844,1.0,0.7358347258089017,0,0,0.0,0.0,6.042522522522522,4.064408324472125,3.9617446294166077,1.7992691293330805,9.423235087257959,6.8802507720973125,686.5567122389966,117.80449450998158,1.0002702702702704,0.0007207207207207207,1.9598198198198198,0.0,1.0002481650385093,0.0022860379429745937,1.1993290785194182,0.0,40.41065967671472
Ido,76188.0,2462919.0,9231,4763,2339774,4470679,0.003945252832111136,0.0010653862645920228,9231,2981,1.0,0.625866050808314,0,0,0.0,0.0,7.05243202253277,4.697669536006718,4.345596198607216,2.2743106807713103,7.576351468019053,6.110573951641126,190.8574203535781,69.0980911671596,1.0002166612501353,0.0010833062506770664,2.2524103564077564,0.0,1.0000153861013927,0.0005393683321551568,0.9101763674611308,0.0,12.11608127264136
Occidental,22025.0,198762.0,12086,7245,188824,388921,0.06400669406431386,0.018628461821295326,12085,5026,0.999917259639252,0.693719806763285,1632,860,0.1350322687406917,0.11870255348516218,7.495035578355122,4.743685300207039,4.689398593399144,2.2767374351089296,9.074033374172323,7.278622761563797,538.9596189349282,155.26865048353977,1.0004964010920825,0.0005791346074294697,2.3325887316952096,0.0,1.0001482862348006,0.0004554505783163157,1.059203279244164,0.0,54.87400681044268
Iloko,96271.0,1310975.0,39131,19599,1245428,2842519,0.03141972077069088,0.006894940719833359,39131,13739,1.0,0.7010051533241491,0,0,0.0,0.0,8.443152487797398,5.279606102352161,4.886978612974817,2.141192371977109,9.099498907737896,6.883235940183802,548.5574488896453,118.04850331678487,1.0008688763384528,0.0012266489484040787,2.895607063453528,0.0,1.0005612528383816,0.0007475341810205006,1.281064822695491,0.0,40.64671604117543
Interlingua,52817.0,883173.0,20042,9719,839015,1976959,0.023887534787816665,0.0049161363488064245,20042,5943,1.0,0.6114826628253935,0,0,0.0,0.0,7.86588164853807,5.072023870768597,4.944642229280764,2.098490155840359,9.874009294540832,6.8259642009267045,938.3675375466573,113.4540422103788,1.0001995808801516,0.0009979044007584073,2.5459534976549247,0.0,1.0020190342246562,0.00028485783925198,1.3539817524120545,0.0,37.94611583391711
Indonesian,7823597.0,1882243967.0,33636,14187,1788132895,5380784760,1.8810682412953427e-05,2.636604256216337e-06,33636,10348,1.0,0.7294001550715443,0,0,0.0,0.0,7.288738256629801,5.470712624233453,6.029132881647479,2.0035907985288004,11.386043764114733,6.987777713771943,2676.3364253343325,126.92018453745422,1.0029135450112974,0.006718991556665477,2.860060649304317,0.0,1.001308759548322,0.00319418428908216,2.00471749836021,0.0,0.42993012037813294
Ingush,6834.0,18641.0,5902,3602,17709,47776,0.3332768648709696,0.07539350301406564,5902,2386,1.0,0.6624097723486951,4020,1885,0.6811250423585226,0.5233203775680177,7.338359878007455,4.333148250971682,5.460669715963634,2.024091594105827,10.753665270868876,7.193597256654602,1726.5366822269655,146.38229472368232,1.0,0.0,2.6579125720094883,0.0,1.0,0.0,1.6978372578914676,0.0,86.36230611647645
Icelandic,11051685.0,2397997138.0,116513,25383,2278097768,5720418556,5.1144863770394596e-05,4.43726271976662e-06,116513,12858,1.0,0.5065595083323484,0,0,0.0,0.0,8.93399019851862,5.709845171965489,4.792403538758044,1.908525346200209,11.092805493396977,7.408459030014567,2184.0731988235275,169.89022428122004,1.0021456833143083,0.011560941697492983,3.3426141288954883,8.582733257233098e-06,1.0008171659821405,0.00910294030892532,1.5011303764202626,4.323782823705396e-07,1.0542555275507763
Italian,7212588.0,2231195929.0,43437,19696,2119636771,4688090566,2.049266204204758e-05,4.201284024426417e-06,43437,12618,1.0,0.6406376929325751,0,0,0.0,0.0,8.142228975297558,5.8765739236393175,5.021964291069566,2.2705918377942873,10.849748544627271,7.715617546312471,1845.4392674817389,210.19980873122066,1.0044432166125654,0.012500863319290007,2.2324285747174066,2.302184773349909e-05,1.0021265336880685,0.004509665113749812,1.2050501996127148,5.6023749740846516e-05,0.6022387525809043
Javanese,200080.0,4425654.0,62868,28885,4204374,10742031,0.014952998948238191,0.0026889700839627067,62867,20417,0.9999840936565503,0.7068374588886965,0,0,0.0,0.0,7.42191576000509,5.221222087588714,5.779894224443401,2.2622199656657105,11.934184729933811,7.878653945495688,3913.3399590865556,235.34835281010086,1.0002226852661884,0.0009702715169638454,2.610841591245288,0.0,1.0001013230507085,0.00033988413019393613,1.554540818680736,0.0,31.42143142742903
Kara-Kalpak,31212.0,214017.0,20512,9802,203317,549658,0.10088679254563071,0.0178329070076302,20512,6291,1.0,0.6418077943276882,996,527,0.048556942277691105,0.05376453784941849,8.077466848673946,4.958783921648643,5.314179335717132,1.9657004901229491,11.501622010184693,7.347345201950528,2899.5675037820997,162.84382478163903,1.000048751950078,0.00078003120124805,2.7380070202808113,0.0,1.0000098368557475,0.0015984890589571948,1.7020170472710103,0.0,65.71831346917853
Kabyle,33830.0,211568.0,23252,15440,200990,453155,0.11568734762923528,0.03407222694221624,23252,11593,1.0,0.7508419689119171,7160,4109,0.30793050060209876,0.26612694300518136,7.321305694133838,4.727266839378238,4.724444002189164,2.0954551974489966,10.61940815092898,7.633497172571766,1573.1147010079483,198.56907867337642,1.0010321692757613,0.0007311199036642009,2.1265267503870633,0.0,1.0001293596696352,0.0010249266132643414,1.2534603711627443,0.0,68.73189476795744
Kalaallisut,120769.0,461538.0,97693,35994,438462,1833230,0.22280836195611023,0.01963419756386269,97693,23158,1.0,0.6433850086125465,66474,18424,0.6804376976856069,0.5118630882924932,16.004196820652453,8.731399677724065,10.847879633810912,2.594536964810744,12.982619972799233,7.180397521433096,8093.903722371477,145.04909876560126,1.0002047229586561,0.0005015712487076863,6.284892469265966,0.0,1.0002463155301942,0.0009350867349964193,3.179865073826238,0.0,80.89244756518643
Kannada,1175716.0,14982626.0,578284,400593,14233496,32411365,0.04062838813458057,0.012359646068593532,578282,328179,0.9999965414917238,0.8192329870966293,0,0,0.0,0.0,11.046053496206017,8.446245940393366,7.333728902583034,3.2206172433650972,14.70927966361808,9.84513167272823,26787.636271648098,919.7714922407629,1.0001487153415438,0.0004738139951511882,2.8347599630632594,0.0,1.0005833422793668,0.0014744796359235988,1.275061797888586,0.0,49.18568770009084
Kashmiri,2433.0,4939.0,2187,1947,4693,8089,0.4660132111655657,0.24069724316973667,2187,1679,1.0,0.8623523369286081,1553,1250,0.7101051668952904,0.6420133538777607,4.808870598994056,3.7606574216743707,4.198380566801619,2.4357769810854246,10.064193221867724,8.542672802583601,1070.592118688106,372.90718972009375,1.0,0.0,1.0594421582075904,0.0,1.0,0.0,0.7236309396974216,0.0,89.88902589395808
Georgian,13264356.0,1563215210.0,312929,89194,1485054555,4706278232,0.00021071885806915692,1.8952130665274276e-05,312928,45900,0.9999968043869376,0.5146086059600422,0,0,0.0,0.0,8.997385988514967,6.108594748525686,6.862530761369908,2.1654547529097297,13.592164214868031,7.387191417592596,12349.493181064521,167.40414241540293,1.001517911353977,0.0078004665580161696,3.3469817531077237,3.1956028504777426e-06,1.0005928785558993,0.016756587100599817,2.1517444172278237,9.083841367699788e-07,2.359172205571081
Kazakh,3667931.0,213213403.0,174062,44303,202552760,650515225,0.0008593415364964664,6.8104478261827e-05,174062,23533,1.0,0.5311829898652461,0,0,0.0,0.0,8.92831290000115,5.85969347448254,6.642278668530609,2.0682250396214785,13.49806615776942,7.5364214719193185,11569.718621967584,185.64742210970076,1.0010915650745136,0.007146878698394825,3.371091909779274,0.0,1.0010187419811016,0.010766661486123418,2.1997989215254337,0.0,4.745509116720026
Kabardian,37440.0,234779.0,27050,15956,223042,642497,0.12127760690811595,0.024834357203224296,27050,11110,1.0,0.6962897969415893,0,0,0.0,0.0,8.62177449168207,5.542867886688393,6.679925753893886,2.318927559194829,12.580339607853503,7.862077819012255,6124.344012456826,232.65974714585616,1.0,0.00018484288354898336,2.918373382624769,0.0,1.0,0.001587145022013791,1.879022784946333,0.0,72.24893162393163
Kabiyè,34065.0,295374.0,19297,12180,280606,516986,0.06876902133240202,0.02355963217572623,19297,8998,1.0,0.738752052545156,6598,3356,0.3419184329170337,0.27553366174055827,6.664403793335752,4.716420361247947,4.473781743797353,2.4282475734352573,10.125080320217952,8.262228214545411,1116.7420897190525,307.0283817634584,1.003523863813028,0.0011918951132300357,1.8835052080634296,0.0,1.0019992444922774,0.004771815285489263,0.8356200508898598,0.0,56.64758549831205
Kalanga,3673.0,14415.0,2953,1985,13695,32422,0.21562614092734575,0.061223860341743264,2953,1383,1.0,0.6967254408060454,1600,835,0.5418218760582458,0.42065491183879095,6.0308161192008125,3.7869017632241815,4.1785323110624315,1.7650052433532786,9.562045533758399,6.598448301451234,755.8968326437689,96.90158116166961,1.0,0.0006772773450728074,1.9061970877074161,0.0,1.0,0.00014603870025556772,1.367287331142753,0.0,80.39749523550232
Halh Mongolian,37530.0,297485.0,22656,12135,282611,717619,0.0801667309481938,0.016910087386203542,22656,7948,1.0,0.6549649773382777,5142,2510,0.22695974576271186,0.20683971981870622,7.505473163841808,4.902018953440462,5.729048055454317,2.2562000170006646,11.938995096484799,8.06385935721599,3926.409954735702,267.5860984426546,1.000397245762712,0.0004855225988700565,2.47850459039548,0.0,1.000321997374483,0.0006758406431455252,1.5382486881260815,0.0,60.36770583533173
Central Khmer,26069.0,42361.0,23951,23644,40243,236517,0.5951594066048754,0.09996744420062828,23951,22699,1.0,0.9600321434613432,21045,20314,0.8786689491044215,0.8591608864828286,20.59496471963592,12.99555912705126,14.446885172576597,2.4581150614966365,13.169759370019088,7.421674040868995,9214.941999845802,171.45355891963052,1.0,0.0,7.55839004634462,0.0,1.0,0.0,4.877220883134955,0.0,91.87540757221221
Kinyarwanda,122284.0,1034507.0,70558,26823,982782,2809764,0.07179415170404016,0.009546353359214511,70557,17962,0.9999858272626775,0.6696491816724452,25109,7885,0.35586326143031266,0.2939641352570555,8.866974687491142,5.502814748536704,5.874334287766768,2.054688578827261,12.052088387540943,7.427708323363236,4246.587871454106,172.17219028706657,1.0009212148698252,0.003089612948029309,3.123159341827407,0.0,1.0006217045082226,0.00429698549627486,1.8540714013891177,0.0,57.70010794543848
Kyrgyz,1197857.0,44894552.0,132964,38465,42649830,127510804,0.0031175739739173636,0.00030166071260910566,132964,20327,1.0,0.528454439100481,0,0,0.0,0.0,8.759686832526098,5.793448589626934,6.475646186631928,2.1659749631882175,13.053168801559343,7.692216234391855,8499.538544938054,206.81775505746782,1.0006242291146477,0.004384645467946211,3.1837189013567584,0.0,1.0003667306528536,0.006500752757982857,1.982846754606056,0.0,11.100156362570825
Koongo,577.0,1543.0,500,479,1466,3456,0.34106412005457026,0.13859953703703703,500,350,1.0,0.7306889352818372,362,260,0.724,0.5427974947807933,6.266,3.3194154488517746,4.748294679399727,2.014178240740741,6.941191269248051,6.324372019797649,122.88723644512677,80.13563482312225,1.0,0.0,2.186,0.0,1.0,0.0,1.3574351978171897,0.0,86.65511265164645
Komi-Permyak,23530.0,179359.0,15855,9292,170393,455395,0.09304959710786241,0.02040426442978074,15855,6279,1.0,0.6757425742574258,0,0,0.0,0.0,7.6467991169977925,4.754842875591907,5.845292940437694,2.187105699447732,11.578497504268297,7.906245106539059,3058.2645703845615,239.89264347560268,1.0,0.000315357931251971,2.693345947650583,0.0,1.0,0.0015963097075584092,1.6710193493864185,0.0,67.38206544836379
Komi,31944.0,162981.0,23795,13607,154832,422280,0.15368270125038752,0.03222269584162167,23795,9226,1.0,0.6780333651796869,7873,3795,0.3308678293759193,0.2789005658852061,7.8904811935280526,4.834790916440068,5.903547070373049,2.1645780051150894,12.171254278105762,8.092952146244503,4612.2476957634,273.03690319173427,1.000168102542551,0.00029417944946417317,2.7721790292078166,0.0,1.0000322930660328,0.0012077606696290172,1.7261031311356825,0.0,74.48973203105434
Karachay-Balkar,31051.0,200228.0,21040,10780,190217,573307,0.11061051325591298,0.018803189216248885,21040,6935,1.0,0.6433209647495362,1114,515,0.0529467680608365,0.04777365491651206,8.780703422053232,5.233395176252319,6.864475835493147,2.2775580971451594,11.98606830851493,7.567322608760123,4056.6364719241806,189.6667017913032,1.0000475285171102,0.00042775665399239545,3.1218155893536124,0.0,1.0000105143073437,0.0010041163513250656,2.0129483694937886,0.0,67.75949244790827
Kölsch,43397.0,423572.0,25827,16323,402395,865437,0.06418320307160874,0.018860991614640926,25827,11994,1.0,0.7347913986399559,0,0,0.0,0.0,7.853215627056956,5.317098572566318,4.401269896494738,2.0464216343881763,10.796331524712697,7.751483699127962,1778.3597981130822,215.49098402701028,1.000038719169861,0.0008518217369419599,2.470554071320711,0.0,1.0000124256017098,0.006277413983772164,1.1444401645149667,0.0,59.51333041454478
Kurdish,221783.0,1794081.0,132079,91049,1704377,3737085,0.0774940051408814,0.024363641715401174,132079,70165,1.0,0.7706290019659744,51224,37107,0.3878284965815913,0.40754978088721455,8.968745977786021,7.085162934244198,6.7407926767376,3.0742816928167276,12.85601732479805,8.544596573469834,7413.901974244348,373.4047768677364,1.0000832834894269,0.00018170943147661627,1.9340697612792344,0.0,1.0007422066831457,0.0004875681847384704,1.1914101164237725,0.0,59.553257012485176
Ladino,34671.0,341410.0,18868,9462,324341,705438,0.05817334225398577,0.013412943447900453,18868,6148,1.0,0.6497569224265483,0,0,0.0,0.0,7.5754186983252065,4.691925597125343,4.639959178765558,2.133325678514625,9.81707057056202,7.200916645917575,902.0543627251,147.12683980734855,1.0004769980920076,0.00026499894000424,2.497668009327963,0.0,1.0002682362081883,9.249524420286057e-05,1.174627937880194,0.0,54.42012056185285
Lao,38986.0,234744.0,27249,26362,223007,509439,0.12218898958328663,0.051747117908130316,27249,24952,1.0,0.9465139215537516,12984,12636,0.4764945502587251,0.4793263030119111,15.028001027560645,10.155602761550718,6.217544740748048,2.7217311591770557,11.080588642658826,8.607473508768878,2165.6563892840354,390.0387114584369,1.0000733971888878,0.0,4.952291827223017,0.0,1.0001345249252265,0.0,1.2842780719887716,0.0,69.89432103832145
Latin,357308.0,6871526.0,139642,43749,6527952,17566927,0.02139139503476741,0.0024904185006290516,139642,26261,1.0,0.6002651489176896,0,0,0.0,0.0,8.577333467008494,5.514663192301538,6.124021132508327,2.2757148134104503,12.680379361769615,7.589298753833263,6564.090261076224,192.5779551645432,1.0003938643101646,0.001117142407012217,2.926820011171424,0.0,1.0050683583457722,0.002930934541185352,1.6830330553901132,0.0,39.08168862717879
Latvian,324806.0,9829885.0,69137,21777,9338391,22949895,0.0074035237976220955,0.0009488932302304651,69137,10776,1.0,0.49483399917343984,0,0,0.0,0.0,8.377525782142703,5.503972080635533,6.14962470515531,2.502303387444692,12.42785178824602,7.903866603408763,5510.057994667668,239.49746965364903,1.0007232017588268,0.0020683570302442974,2.628664824912854,0.0,1.0021768203965757,0.001550695403522941,1.4538580575604512,0.0,21.285628960056158
Lak,5877.0,23366.0,4709,3452,22198,68760,0.21213622848905306,0.050203606748109364,4709,2483,1.0,0.7192931633835458,26,21,0.005521342110851561,0.00608342989571263,7.711403695052028,4.615874855156431,6.647806108658438,2.146131471785922,11.125289540568204,7.2606577876925,2233.8081039086514,153.34717593077949,1.0,0.0,2.7258441282650243,0.0,1.0,0.0,2.097576358230471,0.0,80.12591458226986
Ligurian,48885.0,335729.0,32099,15062,318943,715740,0.10064180747030034,0.021043954508620448,32099,9678,1.0,0.6425441508431815,11169,4334,0.34795476494594846,0.2877439915017926,7.403719742048039,4.664055238348161,4.025716193802654,1.7939111968033086,10.059193821532947,7.002226284804924,1066.8885947977187,128.1976747895747,1.000124614473971,0.0,2.355369326147232,0.0,1.0000125414258973,0.0,1.244093772241435,0.0,65.6622685895469
Limburgish,214868.0,4475352.0,79888,39268,4251587,10311992,0.018790160003782117,0.0038079936446808725,79887,27026,0.9999874824754656,0.6882448813283081,0,0,0.0,0.0,8.48704436210695,5.849139248242844,4.721722970740102,1.9467447220672787,11.00915643887004,7.197798739065671,2061.0394995582546,146.809217280157,1.0002878994605013,0.0008261462779606705,2.888658012993028,0.0,1.0003005936371525,0.0020735786425163123,1.4230719023272957,0.0,37.18003611519631
Lingala,12404.0,85280.0,8140,4893,81016,193348,0.10047398044830651,0.02530670087096841,8140,3638,1.0,0.7435111383609238,932,476,0.11449631449631449,0.09728183118741059,6.9143734643734645,4.407725321888412,4.80761824824726,2.0144713159691334,9.936883289936542,7.31589414127972,980.1666771944867,159.3322105917234,1.00012285012285,0.0009828009828009828,2.321990171990172,0.0,1.0000246864816826,0.00016046213093709883,1.3863557815740102,0.0,65.62399226056111
Lithuanian,1980433.0,96795445.0,190361,52312,91955690,248650768,0.0020701383459794604,0.0002103834241927618,190361,25938,1.0,0.49583269613090686,0,0,0.0,0.0,8.791895398742389,6.113358311668451,6.235607138612086,2.30604378024684,13.230324190325579,7.771878065094173,9610.02314526964,218.558861762872,1.0004675327404249,0.0052374173281291864,2.860123659783254,0.0,1.0002187357845937,0.004916291748775959,1.6988933474372276,0.0,9.612089881354228
Lombard,120780.0,2316890.0,39052,15680,2201047,4630594,0.01774246529038226,0.003386174646276482,39052,9858,1.0,0.6286989795918367,0,0,0.0,0.0,6.719425381542559,4.661415816326531,3.6018890100938328,1.7120755998042583,9.054682800101345,6.272901125067279,531.7789278137568,77.3270421957256,1.0000768206493906,0.0006913858445150057,2.3225699067909455,0.0,1.0000131755478188,0.0006710442802902437,1.103153635519823,0.0,32.33316774300381
Latgalian,16102.0,75141.0,12345,6431,71384,198073,0.17293791325787292,0.03246782751813725,12345,4004,1.0,0.6226092365106516,1410,601,0.11421628189550426,0.09345358420152387,7.865937626569461,4.72725859119888,6.1743387874033395,2.2251846541426645,11.714036217752605,7.855564526085901,3359.5125811901357,231.61173251958388,1.0004050222762253,0.0007290400972053463,2.6220332118266505,0.0,1.0002381486047294,0.0005043146923680376,1.7740109828533004,0.0,76.66749472115265
