Abkhazian	abk_wikipedia_2012	17,708 words	Open
Abkhazian	abk_wikipedia_2021	49,098 words	Open
Achinese	ace_wikipedia_2021	100,432 words	Open
Acoli	ach_newscrawl_2011	4,952 words	Open
Afrikaans	afr_mixed_2013	85,078,293 words	Open
Afrikaans	afr_mixed_2014	159,354,667 words	Open
Afrikaans	afr_mixed_2019	287,768,130 words	Open
Afrikaans	afr_news_2019	350,985 words	Open
Afrikaans	afr_news_2020	599,225 words	Open
Afrikaans	afr_wikipedia_2018_300K	5,429,842 words	Open
Afrikaans	afr_wikipedia_2021	10,843,289 words	Open
Afrikaans	afr-na_web_2013	848,261 words	Open
Afrikaans	afr-na_web_2019	2,502,070 words	Open
Afrikaans	afr-za_web_2013	47,742,725 words	Open
Afrikaans	afr-za_web_2018_1M	17,511,059 words	Open
Afrikaans	afr-za_web_2019	14,483,312 words	Open
Akan	aka_wikipedia_2012	7,034 words	Open
Akan	aka_wikipedia_2018	17,315 words	Open
Akan Twi	Masakhane - Twi	36,730 words	Open
Albanian	sqi_community_2017	81,124,940 words	Open
Albanian	sqi_news_2019	21,198,328 words	Open
Albanian	sqi_news_2020	33,045,980 words	Open
Albanian	sqi_newscrawl_2011	5,677,601 words	Open
Albanian	sqi_wikipedia_2021	10,233,173 words	Open
Amharic	amh_community_2017	622,781 words	Open
Amharic	amh_wikipedia_2011	280,628 words	Open
Amharic	amh_wikipedia_2018_30K	386,816 words	Open
Amharic	amh_wikipedia_2021	522,475 words	Open
Anaang	anw_community_2017	409,670 words	Open
Arabic	ara_news_2005-2009	41,189,286 words	Open
Arabic	ara_news_2019	18,656,789 words	Open
Arabic	ara_news_2020	35,244,386 words	Open
Arabic	ara_news_2022	31,738,526 words	Open
Arabic	ara_newscrawl_2013_1M	20,360,690 words	Open
Arabic	ara_wikipedia_2018_1M	18,646,257 words	Open
Arabic	ara_wikipedia_2021	69,399,879 words	Open
Arabic	ara-ae_newscrawl-OSIAN_2018	770,527 words	Open
Arabic	ara-ae_web_2019	33,594,776 words	Open
Arabic	ara-au_newscrawl-OSIAN_2018	638,416 words	Open
Arabic	ara-ca_newscrawl-OSIAN_2018	2,524,834 words	Open
Arabic	ara-cn_newscrawl-OSIAN_2018	161,501 words	Open
Arabic	ara-com_newscrawl-OSIAN_2018	6,858,694 words	Open
Arabic	ara-de_newscrawl-OSIAN_2018	23,763,587 words	Open
Arabic	ara-dz_newscrawl-OSIAN_2018	71,719,875 words	Open
Arabic	ara-eg_newscrawl-OSIAN_2018	8,703,955 words	Open
Arabic	ara-fr_newscrawl-OSIAN_2018	16,055,808 words	Open
Arabic	ara-international_newscrawl-OSIAN_2018	28,258,388 words	Open
Arabic	ara-iq_newscrawl-OSIAN_2018	2,747,153 words	Open
Arabic	ara-ir_newscrawl-OSIAN_2018	19,822,392 words	Open
Arabic	ara-jo_newscrawl-OSIAN_2018	2,802,457 words	Open
Arabic	ara-ma_newscrawl-OSIAN_2018	11,958,364 words	Open
Arabic	ara-middleeast_newscrawl-OSIAN_2018	19,961,731 words	Open
Arabic	ara-ps_newscrawl-OSIAN_2018	3,081,013 words	Open
Arabic	ara-qa_newscrawl-OSIAN_2018	748,446 words	Open
Arabic	ara-ru_newscrawl-OSIAN_2018	4,917,056 words	Open
Arabic	ara-sa_newscrawl-OSIAN_2018	325,859 words	Open
Arabic	ara-se_newscrawl-OSIAN_2018	5,219,083 words	Open
Arabic	ara-sy_newscrawl-OSIAN_2018	2,617,426 words	Open
Arabic	ara-tn_newscrawl-OSIAN_2018	72,357,865 words	Open
Arabic	ara-tr_newscrawl-OSIAN_2018	5,569,456 words	Open
Arabic	ara-uk_newscrawl-OSIAN_2018	2,256,288 words	Open
Aragonese	arg_wikipedia_2011	201,773 words	Open
Aragonese	arg_wikipedia_2018_30K	586,463 words	Open
Aragonese	arg_wikipedia_2021	1,035,160 words	Open
Armenian	hye_community_2017	22,353,841 words	Open
Armenian	hye_news_2019	269,588 words	Open
Armenian	hye_news_2020	1,390,933 words	Open
Armenian	hye_newscrawl_2011	2,212,515 words	Open
Armenian	hye_wikipedia_2021	20,660,289 words	Open
Assamese	asm_community_2017	814,549 words	Open
Assamese	asm_wikipedia_2012	146,600 words	Open
Assamese	asm_wikipedia_2018_30K	418,010 words	Open
Assamese	asm_wikipedia_2021	1,578,202 words	Open
Assyrian Neo-Aramaic	aii_wikipedia_2012	18,715 words	Open
Assyrian Neo-Aramaic	aii_wikipedia_2021	13,988 words	Open
Avaric	ava_wikipedia_2012	28,973 words	Open
Avaric	ava_wikipedia_2021	67,460 words	Open
Aymara	aym_wikipedia_2012	20,921 words	Open
Aymara	aym_wikipedia_2021	50,448 words	Open
Azerbaijani	aze_news_2019	1,015,013 words	Open
Azerbaijani	aze_news_2020	553,139 words	Open
Azerbaijani	aze_newscrawl_2011	8,587,266 words	Open
Azerbaijani	aze_wikipedia_2018_1M	12,752,614 words	Open
Azerbaijani	aze_wikipedia_2021	14,980,502 words	Open
Balinese	ban_wikipedia_2021	192,302 words	Open
Bambara	bam_wikipedia_2012	26,199 words	Open
Bambara	bam_wikipedia_2021	22,906 words	Open
Banjar	bjn_community_2017	106,433 words	Open
Banjar	bjn_wikipedia_2012	68,862 words	Open
Banjar	bjn_wikipedia_2021	208,712 words	Open
Bashkir	bak_community_2017	2,935,279 words	Open
Bashkir	bak_wikipedia_2011	126,416 words	Open
Bashkir	bak_wikipedia_2018_100K	1,314,942 words	Open
Bashkir	bak_wikipedia_2021	2,662,622 words	Open
Basque	eus_news_2019	417,781 words	Open
Basque	eus_news_2020	695,541 words	Open
Basque	eus_web_2002	4,827,201 words	Open
Basque	eus_wikipedia_2021	9,575,822 words	Open
Bavarian	bar_wikipedia_2012	856,750 words	Open
Bavarian	bar_wikipedia_2018_100K	1,520,912 words	Open
Bavarian	bar_wikipedia_2021	1,576,193 words	Open
Belarusian	bel_news_2019	3,827,464 words	Open
Belarusian	bel_news_2020	3,982,003 words	Open
Belarusian	bel_newscrawl_2011	6,679,119 words	Open
Belarusian	bel_wikipedia_2018_300K	4,145,186 words	Open
Belarusian	bel_wikipedia_2021	7,673,417 words	Open
Bengali	ben_community_2017	16,350,844 words	Open
Bengali	ben_news_2019	6,234,184 words	Open
Bengali	ben_news_2020	5,752,980 words	Open
Bengali	ben_newscrawl_2011	1,432,421 words	Open
Bengali	ben_newscrawl_2014_300K	3,976,401 words	Open
Bengali	ben_wikipedia_2018_300K	3,746,808 words	Open
Bengali	ben_wikipedia_2021	19,935,774 words	Open
Bengali	ben-in_web_2019	16,984,962 words	Open
Bikol	bik_community_2017	224,618 words	Open
Bikol	bik_wikipedia_2012	171,435 words	Open
Bikol	bik_wikipedia_2018_10K	168,020 words	Open
Bikol	bik_wikipedia_2021	683,461 words	Open
Bishnupriya	bpy_wikipedia_2011	392,319 words	Open
Bishnupriya	bpy_wikipedia_2021	627,925 words	Open
Bislama	bis_wikipedia_2021	6,465 words	Open
Bosnian	bos_community_2017	12,195,172 words	Open
Bosnian	bos_news_2019	2,757,026 words	Open
Bosnian	bos_news_2020	5,967,522 words	Open
Bosnian	bos_wikipedia_2018_300K	4,607,847 words	Open
Bosnian	bos_wikipedia_2021	6,502,964 words	Open
Breton	bre_wikipedia_2007	836,252 words	Open
Breton	bre_wikipedia_2018_100K	1,704,721 words	Open
Breton	bre_wikipedia_2021	2,539,935 words	Open
Buginese	bug_wikipedia_2021	6,539 words	Open
Bulgarian	bul_news_2011_1M	16,572,609 words	Open
Bulgarian	bul_news_2019	22,142,182 words	Open
Bulgarian	bul_news_2020	44,087,011 words	Open
Bulgarian	bul_news_2022	32,062,211 words	Open
Bulgarian	bul_newscrawl_2011	9,172,885 words	Open
Bulgarian	bul_wikipedia_2018_1M	15,621,779 words	Open
Bulgarian	bul_wikipedia_2021	21,667,409 words	Open
Buriat	bua_wikipedia_2012	13,242 words	Open
Buriat	bua_wikipedia_2018_10K	135,396 words	Open
Buriat	bua_wikipedia_2021	148,166 words	Open
Burmese	mya_news_2020	95,193 words	Open
Burmese	mya_wikipedia_2021	95,165 words	Open
Burmese	mya-mm_web_2019	225,051 words	Open
Catalan	cat_news_2019	14,345,108 words	Open
Catalan	cat_news_2020	15,272,003 words	Open
Catalan	cat_news_2022	19,634,867 words	Open
Catalan	cat_newscrawl_2016	79,635,785 words	Open
Catalan	cat_web_2004	116,679,372 words	Open
Catalan	cat_wikipedia_2021	74,244,921 words	Open
Cebuano	ceb_community_2017	10,008,411 words	Open
Cebuano	ceb_wikipedia_2011	169,713 words	Open
Cebuano	ceb_wikipedia_2021	42,548,791 words	Open
Central Bicolano	bcl_community_2017	272,190 words	Open
Central Bicolano	bcl_wikipedia_2011	166,562 words	Open
Central Khmer	khm_news_2020	7,184 words	Open
Central Khmer	khm_newscrawl_2011	12,249 words	Open
Central Khmer	khm_wikipedia_2021	23,604 words	Open
Central Kurdish	ckb_wikipedia_2021	1,838,565 words	Open
Chamorro	cha_wikipedia_2021	10,277 words	Open
Chavacano	cbk_wikipedia_2012	111,203 words	Open
Chavacano	cbk_wikipedia_2021	112,261 words	Open
Chechen	che_community_2017	295,023 words	Open
Chechen	che_wikipedia_2012	228,955 words	Open
Chechen	che_wikipedia_2021	769,066 words	Open
Cherokee	chr_wikipedia_2012	257,181 words	Open
Cherokee	chr_wikipedia_2021	12,750 words	Open
Chuvash	chv_community_2017	691,142 words	Open
Chuvash	chv_wikipedia_2011	568,302 words	Open
Chuvash	chv_wikipedia_2021	655,236 words	Open
Classical Nahuatl	nci_wikipedia_2011	49,883 words	Open
Cornish	cor_wikipedia_2012	27,029 words	Open
Cornish	cor_wikipedia_2021	127,170 words	Open
Corsican	cos_wikipedia_2011	136,376 words	Open
Corsican	cos_wikipedia_2021	267,832 words	Open
Crimean Turkish	crh_wikipedia_2012	50,536 words	Open
Crimean Turkish	crh_wikipedia_2021	62,089 words	Open
Croatian	hrv_news_2019	16,620,826 words	Open
Croatian	hrv_news_2020	23,216,948 words	Open
Croatian	hrv_wikipedia_2021	15,078,411 words	Open
Croatian	hrv-hr_web_2019	851,293,167 words	Open
Croatian	scr_wikipedia_2012	1,429,595 words	Open
Czech	ces_mixed_2012	475,937,089 words	Open
Czech	ces_news_2012_1M	14,423,678 words	Open
Czech	ces_news_2019	30,715,084 words	Open
Czech	ces_news_2020	43,933,105 words	Open
Czech	ces_news_2022	35,486,166 words	Open
Czech	ces_news_2023	33,724,425 words	Open
Czech	ces_news_2024	26,466,364 words	Open
Czech	ces_newscrawl_2019	314,786,342 words	Open
Czech	ces_wikipedia_2021	46,127,767 words	Open
Czech	ces-cz_web-public_2019	342,077,503 words	Open
Danish	dan_mixed_2012_deu	3,298,875 words	Open
Danish	dan_mixed-freqdic_2018	1,362,001,011 words	Open
Danish	dan_news_2012_1M	17,760,977 words	Open
Danish	dan_news_2019	17,709,886 words	Open
Danish	dan_news_2020	26,127,306 words	Open
Danish	dan_news_2022	13,806,277 words	Open
Danish	dan_newscrawl_2019	133,577,990 words	Open
Danish	dan_newscrawl_2023	135,076,850 words	Open
Danish	dan_web_2002	71,100,845 words	Open
Danish	dan_wikipedia_2021	18,655,335 words	Open
Danish	dan-dk_web_2019	639,365,252 words	Open
Danish	dan-dk_web-public_2019	585,531,764 words	Open
Dari	prs_community_2017	1,703,545 words	Open
Dimli	diq_community_2017	360,523 words	Open
Dimli	diq_wikipedia_2011	218,654 words	Open
Dimli	diq_wikipedia_2021	412,342 words	Open
Dutch	nld_news_2012_300K	4,545,366 words	Open
Dutch	nld_news_2019	55,194,215 words	Open
Dutch	nld_news_2020	97,450,149 words	Open
Dutch	nld_news_2022	94,900,875 words	Open
Dutch	nld_news_2023	94,613,920 words	Open
Dutch	nld_news_2024	78,915,780 words	Open
Dutch	nld_newscrawl_2019	425,567,380 words	Open
Dutch	nld_web_2002	327,547,171 words	Open
Dutch	nld_wikipedia_2021	99,220,745 words	Open
Dutch	nld-nl_web_2019	430,965,582 words	Open
Dutch	nld-nl_web-public_2019	700,401,195 words	Open
Eastern Mari	mhr_wikipedia_2012	93,949 words	Open
Eastern Mari	mhr_wikipedia_2021	251,195 words	Open
Eastern Yiddish	ydd_community_2017	450,024 words	Open
Egyptian Arabic	arz_wikipedia_2011	515,924 words	Open
Egyptian Arabic	arz_wikipedia_2021	3,100,369 words	Open
Emiliano-Romagnolo	eml_wikipedia_2012	180,317 words	Open
Emiliano-Romagnolo	eml_wikipedia_2021	669,110 words	Open
English	eng_news_2008	939,232,830 words	Open
English	eng_news_2012	162,381,536 words	Open
English	eng_news_2012_3M	57,861,360 words	Open
English	eng_news_2013_1M	19,140,731 words	Open
English	eng_news_2016	3,054,399,007 words	Open
English	eng_news_2018	885,492,664 words	Open
English	eng_news_2019	567,900,223 words	Open
English	eng_news_2020	619,035,649 words	Open
English	eng_news_2023	5,080,061,521 words	Open
English	eng_news_2023_topic	5,080,061,521 words	Open
English	eng_news_2023_topic2	936,595,535 words	Open
English	eng_news_2024	1,321,169,059 words	Open
English	eng_news_2025	2,297,299,417 words	Open
English	eng_news-economy_2023	98,409,588 words	Open
English	eng_newscrawl-public_2018	930,147,569 words	Open
English	eng_private-dikusa-hait_2023	1,432,071 words	Open
English	eng_wikipedia_2021	1,738,031,242 words	Open
English	eng-com_web-public_2018	810,687,668 words	Open
English	eng-games_web_2017	6,206,360 words	Open
English	eng-simple_wikipedia_2021	9,190,360 words	Open
English	eng-uk_web_2002	916,615,928 words	Open
English	eng-uk_web_2012	116,748,737 words	Open
English	eng-uk_web_2019	717,010,846 words	Open
English	eng-uk_web-public_2018	661,460,192 words	Open
English	SemCor 3.0	664,039 words	Open
Erzya	myv_wikipedia_2012	46,339 words	Open
Erzya	myv_wikipedia_2021	121,667 words	Open
Esperanto	epo_mixed_2012	42,823,256 words	Open
Esperanto	epo_wikipedia_2021	13,013,483 words	Open
Estonian	est_news	38,829,024 words	Open
Estonian	est_news_2011_300K	4,160,233 words	Open
Estonian	est_news_2019	5,830,128 words	Open
Estonian	est_news_2020	9,241,198 words	Open
Estonian	est_news_2022	8,104,107 words	Open
Ewe	ewe_community_2017	172,660 words	Open
Ewe	ewe_wikipedia_2021	16,483 words	Open
Extremaduran	ext_wikipedia_2012	163,000 words	Open
Extremaduran	ext_wikipedia_2021	224,401 words	Open
Faroese	fao_news_2020	500,762 words	Open
Faroese	fao_newscrawl_2011	131,918 words	Open
Faroese	fao_wikipedia_2021	627,069 words	Open
Fiji Hindi	hif_wikipedia_2011	182,292 words	Open
Fiji Hindi	hif_wikipedia_2021	180,557 words	Open
Fijian	fij_newscrawl_2011	17,948 words	Open
Fijian	fij_wikipedia_2021	36,804 words	Open
Finnish	fin_news_2012_300K	3,208,817 words	Open
Finnish	fin_news_2019	13,521,614 words	Open
Finnish	fin_news_2020	20,753,877 words	Open
Finnish	fin_news_2022	12,433,332 words	Open
Finnish	fin_web_2002	53,460,600 words	Open
Finnish	fin_wikipedia_2021	36,402,567 words	Open
Finnish	fin-fi_web_2019	314,977,242 words	Open
Francoprovençal	frp_wikipedia_2021	49,319 words	Open
French	fra_mixed_2012	328,440,776 words	Open
French	fra_news_2011_3M	60,767,318 words	Open
French	fra_news_2019	83,136,685 words	Open
French	fra_news_2020	145,991,552 words	Open
French	fra_news_2022	129,086,560 words	Open
French	fra_news_2023	124,581,424 words	Open
French	fra_news_2024	110,395,053 words	Open
French	fra_newscrawl-public_2019	425,676,666 words	Open
French	fra_wikipedia_2021	201,249,991 words	Open
French	fra-pf_web_2019	17,508,614 words	Open
French	fra-re_web_2019	21,323,656 words	Open
Friulian	fur_wikipedia_2012	87,003 words	Open
Friulian	fur_wikipedia_2021	183,546 words	Open
Fulah	ful_wikipedia_2012	7,945 words	Open
Gagauz	gag_wikipedia_2012	98,139 words	Open
Gagauz	gag_wikipedia_2021	58,973 words	Open
Galician	glg_community_2017	4,559,896 words	Open
Galician	glg_wikipedia_2012	4,621,773 words	Open
Galician	glg_wikipedia_2021	14,436,623 words	Open
Gan Chinese	gan_community_2017	26,473 words	Open
Gan Chinese	gan_wikipedia_2021	9,188 words	Open
Ganda	lug_community_2017	1,229,008 words	Open
Ganda	lug_newscrawl_2011	24,952 words	Open
Ganda	lug_newscrawl_2013	161,806 words	Open
Ganda	lug_newscrawl_2016	6,154,303 words	Open
Ganda	lug_wikipedia_2021	200,816 words	Open
Georgian	kat_mixed_2017	618,777,314 words	Open
Georgian	kat_news_2019	1,788,589 words	Open
Georgian	kat_news_2020	2,788,576 words	Open
Georgian	kat_newscrawl_2011	9,847,653 words	Open
Georgian	kat_newscrawl_2017	5,578,326 words	Open
Georgian	kat_wikipedia_2021	9,914,026 words	Open
Georgian	kat-ge_web_2017	395,131,617 words	Open
Georgian	kat-ge_web_2019	519,391,139 words	Open
German	Briefe und Akten zur Kirchenpolitik Friedrichs des Weisen und Johanns des Beständigen 1513 bis 1532. Reformation im Kontext frühneuzeitlicher Staatswerdung	406,108 words	Open
German	deu_mixed_2011_dan	3,891,911 words	Open
German	deu_news_2008_100K	1,550,991 words	Open
German	deu_news_2008_10K	154,440 words	Open
German	deu_news_2010_100K	1,583,692 words	Open
German	deu_news_2010_10K	159,502 words	Open
German	deu_news_2010_1M	15,816,015 words	Open
German	deu_news_2011	455,648,290 words	Open
German	deu_news_2012_3M	47,128,785 words	Open
German	deu_news_2013	498,026,145 words	Open
German	deu_news_2014	545,755,833 words	Open
German	deu_news_2015	511,061,930 words	Open
German	deu_news_2016	303,156,629 words	Open
German	deu_news_2017	339,875,170 words	Open
German	deu_news_2018	165,674,886 words	Open
German	deu_news_2019	313,704,292 words	Open
German	deu_news_2020	522,635,195 words	Open
German	deu_news_2020-2022	1,503,188,784 words	Open
German	deu_news_2021	501,902,789 words	Open
German	deu_news_2022	478,650,800 words	Open
German	deu_news_2023	498,258,105 words	Open
German	deu_news_2024	541,760,183 words	Open
German	deu_news_2025	560,056,642 words	Open
German	deu_news-gnd_2010_10K	159,502 words	Open
German	deu_newscrawl_2011	397,957,921 words	Open
